"URL","Uniprot ID","DOID","Name","Description","ZScore","Confidence","Source"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,DOID:0050451,"Brugada syndrome",,3.799,1.9,CTD
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D397,"Atrial Fibrillation",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1086,"EPISODIC PAIN SYNDROME, FAMILIAL, 2",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1077,"Heart Block",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1079,Hyperalgesia,,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1081,"Ventricular Fibrillation",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1085,"Adult onset",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1083,"Brugada Syndrome (disorder)",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1074,"Congenital Pain Insensitivity",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1075,Constipation,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1082,Dyschezia,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1078,"Hereditary Sensory Autonomic Neuropathy, Type 5",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1084,"PAROXYSMAL EXTREME PAIN DISORDER",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1076,"Primary Erythermalgia",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D322,Seizures,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1096,"Administration of Corneal Anesthesia",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1092,"Anesthesia for cesarean section",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1122,"Bipolar disorder in remission",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1093,Cough,,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1098,Dysuria,,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D316,Epilepsy,,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1109,"Epilepsy characterized by intractable complex partial seizures",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1123,Hemorrhoids,,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1105,"Infestation by Phthirus pubis",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1101,"Infestation by Sarcoptes scabiei var hominis",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1114,"Itching of skin",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1094,"Lennox-Gastaut syndrome",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1119,"Life-Threatening Ventricular Tachycardia",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1126,"Local Anesthesia for Endotracheal Intubation",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1121,"Local Anesthesia for Ophthalmologic Procedure",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1102,"Local Anesthesia for Urethral Pain",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1091,"Local anesthesia",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1112,"Local anesthetic intrathecal block",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1118,"Localization-related epilepsy",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1116,"Major Nerve Block for Surgery",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1103,"Minor Skin Wound Pain",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1111,"Motor cortex epilepsy",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1129,"Mouth Irritation",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1080,Neuralgia,,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9Y5Y9,Q9Y5Y9,IDG:D1087,Parkinsonism,,0.0,0.0,"DrugCentral Indication"
