"URL","Uniprot ID","Name","Source","Link"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,http://pathwaycommons.org/pc2/Pathway_f1f89ef6a2dad9e2c8d7cac377b6599e,"PathwayCommons: pid Pathway",null
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,http://pathwaycommons.org/pc2/Pathway_f475ae72c0c828c030e2f1fffe8d07f2,"PathwayCommons: pid Pathway",null
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,"Cellular responses to external stimuli","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-8953897
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,"Cellular responses to stress","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-2262752
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,"Cellular Senescence","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-2559583
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,"Oxidative Stress Induced Senescence","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-2559580
https://pharos.nih.gov/idg/targets/Q9UL54,Q9UL54,"MAPK signaling pathway","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04010
https://pharos.nih.gov/idg/targets/Q9UL54,Q9UL54,http://pathwaycommons.org/pc2/Pathway_545910e725dd1ade6c3e0a02be9118b8,"PathwayCommons: pid Pathway",null
https://pharos.nih.gov/idg/targets/Q9UL54,Q9UL54,"MAPK Signaling Pathway","WikiPathways Pathway",http://www.wikipathways.org/instance/WP382_r96304
https://pharos.nih.gov/idg/targets/Q9Y6E0,Q9Y6E0,Apoptosis,"Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-109581
https://pharos.nih.gov/idg/targets/Q9Y6E0,Q9Y6E0,"Programmed Cell Death","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5357801
https://pharos.nih.gov/idg/targets/Q9Y6E0,Q9Y6E0,"Apoptotic cleavage of cellular proteins","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-111465
https://pharos.nih.gov/idg/targets/Q9Y6E0,Q9Y6E0,"Apoptotic execution phase","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-75153
https://pharos.nih.gov/idg/targets/Q9Y6R4,Q9Y6R4,"MAPK signaling pathway","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04010
https://pharos.nih.gov/idg/targets/Q9Y6R4,Q9Y6R4,"GnRH signaling pathway","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04912
https://pharos.nih.gov/idg/targets/Q9Y6R4,Q9Y6R4,http://pathwaycommons.org/pc2/Pathway_3a6d369c50d4882dc6b61149d4d84c3a,"PathwayCommons: netpath Pathway",null
https://pharos.nih.gov/idg/targets/Q9Y6R4,Q9Y6R4,http://pathwaycommons.org/pc2/Pathway_734b38657ead53b0299e9671be672445,"PathwayCommons: netpath Pathway",null
https://pharos.nih.gov/idg/targets/Q9Y6R4,Q9Y6R4,http://pathwaycommons.org/pc2/Pathway_b459f55fd5f1db2fe042427e5c9c642d,"PathwayCommons: netpath Pathway",null
https://pharos.nih.gov/idg/targets/Q9Y6R4,Q9Y6R4,http://identifiers.org/panther.pathway/P05918,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/Q9Y6R4,Q9Y6R4,http://identifiers.org/panther.pathway/P00047,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/Q9Y6R4,Q9Y6R4,http://identifiers.org/panther.pathway/P00034,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/Q9Y6R4,Q9Y6R4,http://identifiers.org/panther.pathway/P00018,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/Q9Y6R4,Q9Y6R4,http://identifiers.org/panther.pathway/P00021,"PathwayCommons: panther Pathway",null
