"URL","Uniprot ID","DOID","Name","Description","ZScore","Confidence","Source"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D4161,"Mental Retardation, Autosomal Dominant 7",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D481,"Neurodevelopmental Disorders",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:1059,"Intellectual disability",,5.03,2.5,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D717,"Autistic Disorder",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D3727,Bunion,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D578,"Cerebral atrophy",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D135,"Dull intelligence",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D2180,Enophthalmos,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D359,"Failure to thrive in infancy",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D4160,"Febrile Convulsions",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D1190,"Global developmental delay, severe",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D3731,"Hallux Valgus",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D73,"Low intelligence",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D42,"Mental Retardation",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D91,"Mental deficiency",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D1049,"Narrow forehead",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D105,"Poor school performance",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D1196,"Severe psychomotor retardation",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D74,"Small head",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,IDG:D2186,"Sunken eyes",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:14203,"juvenile dermatomyositis",,0.0,3.74003746894121E-9,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:2394,"ovarian cancer",,0.0,6.54049076802546E-6,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:3347,osteosarcoma,,0.0,4.03272196229577E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:10223,dermatomyositis,,0.0,2.05327384183497E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:9538,"Multiple myeloma",,0.0,8.83052625843058E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:7575,"intraductal papillary-mucinous neoplasm (IPMN)",,0.0,0.0116541415528884,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:9119,"acute myeloid leukemia",,0.0,0.0155781387251103,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:0050747,"Waldenstrons macroglobulinemia",,0.0,0.0352324667017129,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:305,Carcinoma,,0.0,1.0,"JensenLab Experiment COSMIC"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:635,"Acquired immunodeficiency syndrome",,0.0,1.0,"JensenLab Experiment DistiLD"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:14221,"Metabolic syndrome X",,0.0,0.9,"JensenLab Experiment DistiLD"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:0060041,"Autism spectrum disorder",,0.0,5.0,"JensenLab Knowledge GHR"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:14250,"Down syndrome",,7.164,3.6,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:10907,Microcephaly,,4.092,2.0,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:10652,"Alzheimer's disease",,4.045,2.0,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/Q13627,Q13627,DOID:9279,Hyperhomocysteinemia,,3.194,1.6,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:11870,"Pick disease",,0.0,3.87346163487998E-6,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:3857,"medulloblastoma, large-cell",,0.0,1.17634478284619E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:171,"primitive neuroectodermal tumor",,0.0,1.26468417050605E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:2394,"ovarian cancer",,0.0,7.36201611537127E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:8893,psoriasis,,0.0,0.00196234091742859,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:3347,osteosarcoma,,0.0,0.0052217131436126,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:0050902,"group 3 medulloblastoma",,0.0,0.00868943785186407,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:7574,"intraductal papillary-mucinous carcinoma (IPMC)",,0.0,0.0196080902990865,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:7851,"intraductal papillary-mucinous adenoma (IPMA)",,0.0,0.0315131998448122,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:7148,"Rheumatoid arthritis",,0.0,0.0476681365804735,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:305,Carcinoma,,0.0,1.3,"JensenLab Experiment COSMIC"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:263,"Kidney cancer",,0.0,0.9,"JensenLab Experiment COSMIC"
https://pharos.nih.gov/idg/targets/Q9NYV4,Q9NYV4,DOID:0060649,"Congenital hereditary endothelial dystrophy of cornea",,3.748,1.9,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,DOID:305,Carcinoma,,0.0,0.6,"JensenLab Experiment COSMIC"
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,DOID:583,"Hemolytic anemia",,0.0,3.0,"JensenLab Experiment DistiLD"
https://pharos.nih.gov/idg/targets/Q8NEV1,Q8NEV1,DOID:1059,"Intellectual disability",,0.0,4.0,"JensenLab Knowledge UniProtKB-KW"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:9253,"Gastrointestinal stromal tumor",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/P49759,P49759,IDG:D4369,"Hamman-Rich syndrome",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/P49759,P49759,IDG:D4370,"Pancreatic Neuroendocrine Tumor",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/P49759,P49759,IDG:D2344,"Renal Cell Carcinoma",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:3908,"non-small cell lung cancer",,0.0,1.49537565059996E-15,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:2394,"ovarian cancer",,0.0,7.27075053019119E-11,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:14203,"juvenile dermatomyositis",,0.0,2.73189057115171E-8,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:423,"acute quadriplegic myopathy",,0.0,4.18509038026934E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:3347,osteosarcoma,,0.0,2.33233334803666E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:11870,"Pick disease",,0.0,3.97836771734444E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:1324,"lung cancer",,0.0,9.39456123553844E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:10223,dermatomyositis,,0.0,0.00126355129894597,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:3068,glioblastoma,,0.0,0.00686121484535759,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:5074,ependymoma,,0.0,0.00767401299704756,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:9538,"Multiple myeloma",,0.0,0.0160838191130449,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:9119,"acute myeloid leukemia",,0.0,0.0174483898773713,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:3069,"astrocytic glioma",,0.0,0.0273783816680906,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:678,"progressive supranuclear palsy",,0.0,0.0412097239927271,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P49759,P49759,DOID:305,Carcinoma,,0.0,0.9,"JensenLab Experiment COSMIC"
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D12378,Endocrine-Cerebroosteodysplasia,,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D106,"Adrenal hypoplasia",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D3635,"Ambiguous Genitalia",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D2921,"Auricular malformation",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D137,"Autosomal recessive predisposition",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D8061,"Barrel chest",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,DOID:0050581,Brachydactyly,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D5766,"Broad chest",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D348,"Broad flat nasal bridge",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D26,"Cleft Lip",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D27,"Cleft Palate",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D66,"Congenital hypoplasia of penis",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,DOID:11383,Cryptorchidism,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D2949,"Decreased projection of midface",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D971,"Depressed nasal tip",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D1054,"Dilated ventricles (finding)",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,DOID:4621,Holoprosencephaly,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D35,Hydrocephalus,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D4861,"Hypoplasia of scrotum",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D1362,"Hypoplasia or absence of the corpus callosum",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D114,"Hypoplastic mandible condyle",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D1856,"Hypotrophic malar bone",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D2948,"Hypotrophic midface",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D59,"Low set ears",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D1851,"Malar flattening",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D61,"Mandibular hypoplasia",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D43,Micrognathism,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D321,Micromelia,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D2926,"Midface retrusion",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D351,"Nasal bridge wide",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D6266,"POLYDACTYLY, POSTAXIAL",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D1186,"Penile hypospadias",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D4110,"Sandal gap",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D5762,"Shield chest",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D2916,"Simple ear",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D71,"Small adrenal gland",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D2938,"Small midface",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D10041,"Small penis",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D51,Syndactyly,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D951,"Ulnar deviation of hand",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D125,Uranostaphyloschisis,,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,IDG:D4587,"Wide spaced nipples",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,DOID:1790,"malignant mesothelioma",,0.0,4.55766535188243E-7,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,DOID:4851,"Astrocytoma, Pilocytic",,0.0,2.83131729697656E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,DOID:8893,psoriasis,,0.0,4.56032532101833E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UPZ9,Q9UPZ9,DOID:0050902,"group 4 medulloblastoma",,0.0,1.39386707640904E-4,"Expression Atlas"
