"URL","Uniprot ID","Name","Source","Link"
https://pharos.nih.gov/idg/targets/O43497,O43497,"MAPK signaling pathway","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04010
https://pharos.nih.gov/idg/targets/O43497,O43497,"Aldosterone synthesis and secretion","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04925
https://pharos.nih.gov/idg/targets/O43497,O43497,"Cortisol synthesis and secretion","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04927
https://pharos.nih.gov/idg/targets/O43497,O43497,"Cushing's syndrome","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04934
https://pharos.nih.gov/idg/targets/O43497,O43497,"Circadian entrainment","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04713
https://pharos.nih.gov/idg/targets/O43497,O43497,"Calcium signaling pathway","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04020
https://pharos.nih.gov/idg/targets/O43497,O43497,"Type II diabetes mellitus","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04930
https://pharos.nih.gov/idg/targets/O43497,O43497,http://identifiers.org/panther.pathway/P05730,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/O43497,O43497,http://identifiers.org/panther.pathway/P05731,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/O43497,O43497,http://identifiers.org/panther.pathway/P06587,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/O43497,O43497,http://pathwaycommons.org/pc2/Pathway_f475ae72c0c828c030e2f1fffe8d07f2,"PathwayCommons: pid Pathway",null
https://pharos.nih.gov/idg/targets/O43497,O43497,http://identifiers.org/smpdb/SMP00296,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/O43497,O43497,http://identifiers.org/smpdb/SMP00297,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/O43497,O43497,http://identifiers.org/smpdb/SMP00298,"PathwayCommons: smpdb Pathway",null
https://pharos.nih.gov/idg/targets/O43497,O43497,http://identifiers.org/smpdb/SMP00299,"PathwayCommons: smpdb Pathway",null
