"URL","Uniprot ID","DOID","Name","Description","ZScore","Confidence","Source"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,IDG:D1480,"Arsenic Poisoning",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,IDG:D266,"Arthritis, Juvenile",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,IDG:D4867,"MENTAL RETARDATION, AUTOSOMAL RECESSIVE 54",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:37,"Skin Diseases",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,IDG:D1469,"Dermatologic disorders",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,IDG:D249,"Juvenile arthritis",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,IDG:D4869,"Blastic phase chronic myeloid leukemia",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,IDG:D4868,"Chronic Myelocytic Leukemia Accelerated Phase",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:9253,"Gastrointestinal stromal tumor",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,IDG:D4370,"Pancreatic Neuroendocrine Tumor",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,IDG:D2344,"Renal Cell Carcinoma",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:3908,"non-small cell lung cancer",,0.0,2.08349685806268E-12,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:1790,"malignant mesothelioma",,0.0,2.29094128693466E-9,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:1485,"cystic fibrosis",,0.0,1.10884403126098E-6,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:11870,"Pick disease",,0.0,7.61763967249552E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:1793,"pancreatic cancer",,0.0,1.52691544865899E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:13949,"interstitial cystitis",,0.0,2.54307021873854E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:1324,"lung cancer",,0.0,4.56999649309394E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:11934,"head and neck cancer",,0.0,6.52650501883181E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9UKE5,Q9UKE5,DOID:7851,"intraductal papillary-mucinous adenoma (IPMA)",,0.0,0.00107704457607346,"Expression Atlas"
