"URL","Uniprot ID","DOID","Name","Description","ZScore","Confidence","Source"
https://pharos.nih.gov/idg/targets/P27037,P27037,IDG:D1485,"Microsatellite Instability",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:3459,"breast carcinoma",,0.0,4.68500010898396E-18,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:1612,"Breast cancer",,0.0,5.38272948104549E-13,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:2394,"ovarian cancer",,0.0,3.05732922130138E-8,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:8577,"ulcerative colitis",,0.0,1.47354034599836E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:3347,osteosarcoma,,0.0,2.83799414907189E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:4851,"Astrocytoma, Pilocytic",,0.0,1.227442079715E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:3070,"adult high grade glioma",,0.0,1.25051071177013E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:3068,glioblastoma,,0.0,1.90136467513869E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:5074,ependymoma,,0.0,2.64202305708803E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:2129,"atypical teratoid / rhabdoid tumor",,0.0,3.64156918405134E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:13949,"interstitial cystitis",,0.0,4.42768129178188E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:3008,"invasive ductal carcinoma",,0.0,0.00124928187636246,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:3069,"astrocytic glioma",,0.0,0.0166507871699031,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:9119,"acute myeloid leukemia",,0.0,0.027185358124257,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:305,Carcinoma,,0.0,1.3,"JensenLab Experiment COSMIC"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:263,"Kidney cancer",,0.0,0.6,"JensenLab Experiment COSMIC"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:3571,"Liver cancer",,0.0,0.7,"JensenLab Experiment COSMIC"
https://pharos.nih.gov/idg/targets/P27037,P27037,IDG:D2241,Pre-Eclampsia,,3.756,1.9,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:0050794,"Multiple synostoses syndrome",,3.048,1.5,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/P27037,P27037,DOID:162,Cancer,,3.007,1.5,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/Q12852,Q12852,DOID:1790,"malignant mesothelioma",,0.0,1.12716490212213E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q12852,Q12852,DOID:3347,osteosarcoma,,0.0,1.68584247667095E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q12852,Q12852,DOID:11870,"Pick disease",,0.0,2.31167224568415E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q12852,Q12852,DOID:8577,"ulcerative colitis",,0.0,3.36390620655968E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q12852,Q12852,DOID:2394,"ovarian cancer",,0.0,4.366427541035E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q12852,Q12852,DOID:3857,"medulloblastoma, large-cell",,0.0,4.40206909578968E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q12852,Q12852,DOID:8893,psoriasis,,0.0,6.81846133592604E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q12852,Q12852,DOID:0050902,"group 3 medulloblastoma",,0.0,0.0041166713767389,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q12852,Q12852,DOID:305,Carcinoma,,0.0,1.0,"JensenLab Experiment COSMIC"
