"URL","Uniprot ID","DOID","Name","Description","ZScore","Confidence","Source"
https://pharos.nih.gov/idg/targets/P43220,P43220,IDG:D286,Hyperplasia,,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/P43220,P43220,DOID:10763,Hypertension,,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/P43220,P43220,DOID:162,Neoplasms,,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/P43220,P43220,IDG:D37,"Hypertensive disease",,0.0,0.0,DisGeNET
https://pharos.nih.gov/idg/targets/P43220,P43220,IDG:D1872,"Diabetes mellitus type 2",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/P43220,P43220,IDG:D3725,"Type 2 Diabetes Mellitus Treatment Adjunct",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/P43220,P43220,IDG:D2074,"Weight Loss",,0.0,0.0,"DrugCentral Indication"
https://pharos.nih.gov/idg/targets/P43220,P43220,DOID:3347,osteosarcoma,,0.0,8.60902593813825E-6,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P43220,P43220,DOID:8893,psoriasis,,0.0,0.00129477001647239,"Expression Atlas"
https://pharos.nih.gov/idg/targets/P43220,P43220,DOID:305,Carcinoma,,0.0,0.9,"JensenLab Experiment COSMIC"
https://pharos.nih.gov/idg/targets/P43220,P43220,DOID:9351,"diabetes mellitus",,6.348,3.2,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/P43220,P43220,IDG:D527,Hypoglycemia,,5.468,2.7,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/P43220,P43220,DOID:4195,Hyperglycemia,,4.535,2.3,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/P43220,P43220,DOID:9970,Obesity,,4.512,2.3,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/P43220,P43220,DOID:3892,Insulinoma,,4.137,2.1,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/P43220,P43220,DOID:178,"Vascular disease",,3.523,1.8,"JensenLab Text Mining"
