"URL","Uniprot ID","Name","Source","Link"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"MAPK signaling pathway","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04010
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"HIF-1 signaling pathway","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04066
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Insulin signaling pathway","KEGG Pathway",http://www.kegg.jp/kegg-bin/show_pathway?hsa04910
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://pathwaycommons.org/pc2/Pathway_33e0b1dfe66b796d1f4b662240ec2a54,"PathwayCommons: inoh Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://pathwaycommons.org/pc2/Pathway_41362e44a39a2446580e8a2491eb25f7,"PathwayCommons: inoh Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://pathwaycommons.org/pc2/Pathway_4a1ae5593b2d2d667eac5ff80cdcfff1,"PathwayCommons: inoh Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://pathwaycommons.org/pc2/Pathway_64899ceeb2cb6ca5a90ec5271a196bff,"PathwayCommons: inoh Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://pathwaycommons.org/pc2/Pathway_86241533fc884472d7c411dbf8718b42,"PathwayCommons: inoh Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://pathwaycommons.org/pc2/Pathway_8ed0774b5606cae9cee7ed9b5a1dddd4,"PathwayCommons: netpath Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://identifiers.org/panther.pathway/P00046,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://identifiers.org/panther.pathway/P05918,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://identifiers.org/panther.pathway/P00036,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://identifiers.org/panther.pathway/P00047,"PathwayCommons: panther Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,http://pathwaycommons.org/pc2/Pathway_c4cdce800a07f93adecb02111c63e8aa,"PathwayCommons: pid Pathway",null
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Signal Transduction","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-162582
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Signaling by FGFR","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-190236
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Signaling by FGFR2","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5654738
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Signaling by Receptor Tyrosine Kinases","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-9006934
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Negative regulation of FGFR1 signaling","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5654726
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Negative regulation of FGFR2 signaling","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5654727
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Negative regulation of FGFR3 signaling","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5654732
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Negative regulation of FGFR4 signaling","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5654733
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Signaling by FGFR1","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5654736
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Signaling by FGFR3","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5654741
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Signaling by FGFR4","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-5654743
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"Spry regulation of FGF signaling","Reactome Pathway",http://www.reactome.org/content/detail/R-HSA-1295596
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"MAPK Signaling Pathway","WikiPathways Pathway",http://www.wikipathways.org/instance/WP382_r96304
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,"VEGFA-VEGFR2 Signaling Pathway","WikiPathways Pathway",http://www.wikipathways.org/instance/WP3888_r90000
