"URL","Uniprot ID","DOID","Name","Description","ZScore","Confidence","Source"
https://pharos.nih.gov/idg/targets/Q86V86,Q86V86,DOID:162,Cancer,,3.51,1.8,"JensenLab Knowledge UniProtKB-KW"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,IDG:D524,"Substance-Related Disorders",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:3908,"non-small cell lung cancer",,0.0,3.11344274989141E-11,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:5074,ependymoma,,0.0,4.76014455596763E-7,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:2394,"ovarian cancer",,0.0,9.38615527233923E-7,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:2129,"atypical teratoid / rhabdoid tumor",,0.0,3.73697050299951E-6,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:3857,"medulloblastoma, large-cell",,0.0,1.00107816475047E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:171,"primitive neuroectodermal tumor",,0.0,1.87993453218998E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:3347,osteosarcoma,,0.0,4.52574977937363E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:11870,"Pick disease",,0.0,7.9508816829748E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:3068,glioblastoma,,0.0,8.00188475991247E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:7851,"intraductal papillary-mucinous adenoma (IPMA)",,0.0,9.81740197355477E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:3069,astrocytoma,,0.0,0.00186977840620554,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:7574,"intraductal papillary-mucinous carcinoma (IPMC)",,0.0,0.00188400457140255,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:3498,"primary pancreatic ductal adenocarcinoma",,0.0,0.00674353738012659,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:1793,"pancreatic cancer",,0.0,0.00834249601793706,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:7575,"intraductal papillary-mucinous neoplasm (IPMN)",,0.0,0.00917800084278621,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:3070,"adult high grade glioma",,0.0,0.00996778233302307,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:5077,"subependymal giant cell astrocytoma",,0.0,0.0106825008504384,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:0050902,"group 3 medulloblastoma",,0.0,0.0339991596794761,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:305,Carcinoma,,0.0,0.5,"JensenLab Experiment COSMIC"
https://pharos.nih.gov/idg/targets/Q9BUB5,Q9BUB5,DOID:162,Cancer,,3.352,1.7,"JensenLab Text Mining"
https://pharos.nih.gov/idg/targets/Q96RG2,Q96RG2,IDG:D717,"Autistic Disorder",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q96RG2,Q96RG2,IDG:D3526,"Chromosome 2q37 deletion syndrome",,0.0,0.0,CTD
https://pharos.nih.gov/idg/targets/Q96RG2,Q96RG2,DOID:3347,osteosarcoma,,0.0,2.30033121029991E-8,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q96RG2,Q96RG2,DOID:5074,ependymoma,,0.0,2.48795832724964E-7,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q96RG2,Q96RG2,DOID:0050902,"group 3 medulloblastoma",,0.0,3.28345272315082E-6,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q96RG2,Q96RG2,DOID:1790,"malignant mesothelioma",,0.0,4.38509110677599E-6,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q96RG2,Q96RG2,DOID:11335,sarcoidosis,,0.0,4.04939570743856E-5,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q96RG2,Q96RG2,DOID:399,tuberculosis,,0.0,9.76884957755812E-4,"Expression Atlas"
https://pharos.nih.gov/idg/targets/Q96RG2,Q96RG2,DOID:13949,"interstitial cystitis",,0.0,0.00649530082050042,"Expression Atlas"
